CI_ID,Data_Year,year,treatment,CI_Start_Year,CI_End_Year,forest_loss_ha,Emissions_MgCO2e,n_pixels
IDN1178,2024,2017,FALSE,2007,2099,-85.45428248814174,45.586027473294266,35
IDN1178,2024,2017,TRUE,2007,2099,-409.85816285950796,10264.519411007012,35
IDN1178,2024,2018,FALSE,2007,2099,-402.86477513994487,9325.397361004021,35
IDN1178,2024,2018,TRUE,2007,2099,-228.16141111169543,8676.513413617236,35
IDN1178,2024,2019,FALSE,2007,2099,-627.7727205753326,9703.274781374226,35
IDN1178,2024,2019,TRUE,2007,2099,-1115.930195740291,44930.66306955146,35
IDN1178,2024,2020,FALSE,2007,2099,-352.5066710608346,13954.335309414739,35
IDN1178,2024,2020,TRUE,2007,2099,-81.70780121939522,2386.975073613361,35
IDN1178,2024,2021,FALSE,2007,2099,-51.38116215297154,316.73752238511986,35
IDN1178,2024,2021,TRUE,2007,2099,0,0,35
IDN1178,2024,2022,FALSE,2007,2099,-15.962031541551863,252.5220926311733,35
IDN1178,2024,2022,TRUE,2007,2099,-616.8867304120745,17151.81896653583,35
IDN1178,2024,2023,FALSE,2007,2099,0,0,35
IDN1178,2024,2023,TRUE,2007,2099,0,0,35
IDN1179,2024,2007,FALSE,2007,2099,-527.6250373400176,8763.462359892023,39
IDN1179,2024,2007,TRUE,2007,2099,0,0,39
IDN1179,2024,2008,FALSE,2007,2099,0,0,39
IDN1179,2024,2008,TRUE,2007,2099,-21.873237429521026,5178.412663825109,39
IDN1179,2024,2009,FALSE,2007,2099,-51.47503358889849,3531.924717177581,39
IDN1179,2024,2009,TRUE,2007,2099,0,0,39
IDN1179,2024,2010,FALSE,2007,2099,0,0,39
IDN1179,2024,2010,TRUE,2007,2099,0,0,39
IDN1179,2024,2011,FALSE,2007,2099,0,0,39
IDN1179,2024,2011,TRUE,2007,2099,-57.145095531757065,1563.0255211787544,39
IDN1179,2024,2012,FALSE,2007,2099,-85.58500666496082,1029.3882213781699,39
IDN1179,2024,2012,TRUE,2007,2099,0,0,39
IDN1179,2024,2013,FALSE,2007,2099,-270.31927188543176,1703.4588679251171,39
IDN1179,2024,2013,TRUE,2007,2099,0,0,39
IDN1179,2024,2014,FALSE,2007,2099,-39.282547143789444,242.15599908498675,39
IDN1179,2024,2014,TRUE,2007,2099,0,0,39
IDN1179,2024,2015,FALSE,2007,2099,-643.4223298140062,2931.9296622695647,39
IDN1179,2024,2015,TRUE,2007,2099,0,0,39
IDN1179,2024,2016,FALSE,2007,2099,-351.38162925915844,7666.953812258774,39
IDN1179,2024,2016,TRUE,2007,2099,-41.960881159855774,929.7840166083001,39
IDN1179,2024,2017,FALSE,2007,2099,-95.36614760374412,773.115970377587,39
IDN1179,2024,2017,TRUE,2007,2099,0,0,39
IDN1179,2024,2018,FALSE,2007,2099,-316.4244795579177,232.0569230769231,39
IDN1179,2024,2018,TRUE,2007,2099,-83.58406352996828,4937.887823236892,39
IDN1179,2024,2019,FALSE,2007,2099,-359.8283108992455,18424.32442561235,39
IDN1179,2024,2019,TRUE,2007,2099,-43.30008501884265,1562.3436618339344,39
IDN1179,2024,2020,FALSE,2007,2099,-46.585659100459175,2062.7282051282054,39
IDN1179,2024,2020,TRUE,2007,2099,-193.17757709209738,7103.520256410257,39
IDN1179,2024,2021,FALSE,2007,2099,-29.939564044658958,184.56148011139263,39
IDN1179,2024,2021,TRUE,2007,2099,0,0,39
IDN1179,2024,2022,FALSE,2007,2099,0,0,39
IDN1179,2024,2022,TRUE,2007,2099,-112.48314089652821,4058.590697140425,39
IDN1179,2024,2023,FALSE,2007,2099,0,0,39
IDN1179,2024,2023,TRUE,2007,2099,0,0,39
IDN1182,2024,2005,FALSE,2005,2099,0,0,8
IDN1182,2024,2005,TRUE,2005,2099,0,0,8
IDN1182,2024,2006,FALSE,2005,2099,-623.8350852619518,20805.867746521522,8
IDN1182,2024,2006,TRUE,2005,2099,0,0,8
IDN1182,2024,2007,FALSE,2005,2099,0,0,8
IDN1182,2024,2007,TRUE,2005,2099,0,0,8
IDN1182,2024,2008,FALSE,2005,2099,-25.777522693980824,601.360231120738,8
IDN1182,2024,2008,TRUE,2005,2099,0,0,8
IDN1182,2024,2009,FALSE,2005,2099,-777.3798651261764,9839.883954024659,8
IDN1182,2024,2009,TRUE,2005,2099,-252.4001064300537,13518.721257265519,8
IDN1182,2024,2010,FALSE,2005,2099,-139.76535589044744,2211.1120414040433,8
IDN1182,2024,2010,TRUE,2005,2099,-113.88254391063344,1525.0447227356833,8
IDN1182,2024,2011,FALSE,2005,2099,-141.20626692338425,6049.507015841735,8
IDN1182,2024,2011,TRUE,2005,2099,0,0,8
IDN1182,2024,2012,FALSE,2005,2099,-669.2102230245417,12169.869807514791,8
IDN1182,2024,2012,TRUE,2005,2099,-138.32449080727318,1852.3561863552256,8
IDN1182,2024,2013,FALSE,2005,2099,0,0,8
IDN1182,2024,2013,TRUE,2005,2099,0,0,8
IDN1182,2024,2014,FALSE,2005,2099,0,0,8
IDN1182,2024,2014,TRUE,2005,2099,0,0,8
IDN1182,2024,2015,FALSE,2005,2099,-1840.2794031229887,34503.13846108931,8
IDN1182,2024,2015,TRUE,2005,2099,-19.990738261829723,758.4692473776665,8
IDN1182,2024,2016,FALSE,2005,2099,0,0,8
IDN1182,2024,2016,TRUE,2005,2099,0,0,8
IDN1182,2024,2017,FALSE,2005,2099,0,0,8
IDN1182,2024,2017,TRUE,2005,2099,0,0,8
IDN1182,2024,2018,FALSE,2005,2099,0,0,8
IDN1182,2024,2018,TRUE,2005,2099,0,0,8
IDN1182,2024,2019,FALSE,2005,2099,0,0,8
IDN1182,2024,2019,TRUE,2005,2099,0,0,8
IDN1182,2024,2020,FALSE,2005,2099,0,0,8
IDN1182,2024,2020,TRUE,2005,2099,0,0,8
IDN1182,2024,2021,FALSE,2005,2099,0,0,8
IDN1182,2024,2021,TRUE,2005,2099,-657.3745934746482,28300.97213201939,8
IDN1182,2024,2022,FALSE,2005,2099,-25.514492468400437,403.64367240915686,8
IDN1182,2024,2022,TRUE,2005,2099,-275.02406935258347,10434.697116258696,8
IDN1182,2024,2023,FALSE,2005,2099,0,0,8
IDN1182,2024,2023,TRUE,2005,2099,-491.90602944113994,5322.50090909091,8
IDN1184,2024,2008,FALSE,2008,2024,0,0,6
IDN1184,2024,2008,TRUE,2008,2024,0,0,6
IDN1184,2024,2009,FALSE,2008,2024,-129.47521018981934,4681.185588124044,6
IDN1184,2024,2009,TRUE,2008,2024,0,0,6
IDN1184,2024,2010,FALSE,2008,2024,-3.4393310546875,95.01017575399476,6
IDN1184,2024,2010,TRUE,2008,2024,0,0,6
IDN1184,2024,2011,FALSE,2008,2024,0,0,6
IDN1184,2024,2011,TRUE,2008,2024,0,0,6
IDN1184,2024,2012,FALSE,2008,2024,0,0,6
IDN1184,2024,2012,TRUE,2008,2024,0,0,6
IDN1184,2024,2013,FALSE,2008,2024,-28.110748291015625,776.5484314357116,6
IDN1184,2024,2013,TRUE,2008,2024,0,0,6
IDN1184,2024,2014,FALSE,2008,2024,0,0,6
IDN1184,2024,2014,TRUE,2008,2024,0,0,6
IDN1184,2024,2015,FALSE,2008,2024,0,0,6
IDN1184,2024,2015,TRUE,2008,2024,0,0,6
IDN1184,2024,2016,FALSE,2008,2024,-136.00171089172363,3558.794348921843,6
IDN1184,2024,2016,TRUE,2008,2024,0,0,6
IDN1184,2024,2017,FALSE,2008,2024,-151.81104850769043,5111.564808045677,6
IDN1184,2024,2017,TRUE,2008,2024,-68.21812152862549,2242.582715940813,6
IDN1184,2024,2018,FALSE,2008,2024,0,0,6
IDN1184,2024,2018,TRUE,2008,2024,0,0,6
IDN1184,2024,2019,FALSE,2008,2024,0,0,6
IDN1184,2024,2019,TRUE,2008,2024,0,0,6
IDN1184,2024,2020,FALSE,2008,2024,0,0,6
IDN1184,2024,2020,TRUE,2008,2024,0,0,6
IDN1184,2024,2021,FALSE,2008,2024,-28.110754013061523,932.6570530570368,6
IDN1184,2024,2021,TRUE,2008,2024,0,0,6
IDN1184,2024,2022,FALSE,2008,2024,0,0,6
IDN1184,2024,2022,TRUE,2008,2024,0,0,6
IDN1184,2024,2023,FALSE,2008,2024,-25.17011070251465,835.0925507732422,6
IDN1184,2024,2023,TRUE,2008,2024,-120.07925415039063,4316.799076065523,6
KEN1003,2024,2021,FALSE,2021,2024,0,0,4
KEN1003,2024,2021,TRUE,2021,2024,0,0,4
KEN1003,2024,2022,FALSE,2021,2024,0,0,4
KEN1003,2024,2022,TRUE,2021,2024,0,0,4
KEN1003,2024,2023,FALSE,2021,2024,0,0,4
KEN1003,2024,2023,TRUE,2021,2024,0,0,4
KEN1005,2024,2021,FALSE,2021,2024,0,0,18
KEN1005,2024,2021,TRUE,2021,2024,0,0,18
KEN1005,2024,2022,FALSE,2021,2024,0,0,18
KEN1005,2024,2022,TRUE,2021,2024,0,0,18
KEN1005,2024,2023,FALSE,2021,2024,0,0,18
KEN1005,2024,2023,TRUE,2021,2024,0,0,18
KEN1006,2024,2014,FALSE,2014,2099,-81.19606994393001,1382.3748218692765,1423
KEN1006,2024,2014,TRUE,2014,2099,-1392.6144284431314,36599.29591716841,1423
KEN1006,2024,2015,FALSE,2014,2099,0,0,1423
KEN1006,2024,2015,TRUE,2014,2099,-572.2722521036005,17296.81129292724,1423
KEN1006,2024,2016,FALSE,2014,2099,-3.2677163119393176,281.633169360506,1423
KEN1006,2024,2016,TRUE,2014,2099,-257.8439948604045,5491.000314670283,1423
KEN1006,2024,2017,FALSE,2014,2099,0,0,1423
KEN1006,2024,2017,TRUE,2014,2099,-849.2655232564213,21277.984316440772,1423
KEN1006,2024,2018,FALSE,2014,2099,-14.822529608484565,585.7969922698525,1423
KEN1006,2024,2018,TRUE,2014,2099,-1514.2194302934874,38964.00761854668,1423
KEN1006,2024,2019,FALSE,2014,2099,0,0,1423
KEN1006,2024,2019,TRUE,2014,2099,-90.964984735635,2092.19866260293,1423
KEN1006,2024,2020,FALSE,2014,2099,0,0,1423
KEN1006,2024,2020,TRUE,2014,2099,-664.6902533375036,26476.696271402976,1423
KEN1006,2024,2021,FALSE,2014,2099,0,0,1423
KEN1006,2024,2021,TRUE,2014,2099,0,0,1423
KEN1006,2024,2022,FALSE,2014,2099,0,0,1423
KEN1006,2024,2022,TRUE,2014,2099,0,0,1423
KEN1006,2024,2023,FALSE,2014,2099,0,0,1423
KEN1006,2024,2023,TRUE,2014,2099,-190.3134201516254,4641.736814270044,1423
KEN1009,2024,2021,FALSE,2021,2099,-129672.44908326863,2554583.2187860836,278
KEN1009,2024,2021,TRUE,2021,2099,-152573.7295522928,4302709.628349975,278
KEN1009,2024,2022,FALSE,2021,2099,-83681.8159499049,2012169.4783530734,278
KEN1009,2024,2022,TRUE,2021,2099,-53058.20100940465,956576.4647208112,278
KEN1009,2024,2023,FALSE,2021,2099,-42414.166512513155,1129914.9136535148,278
KEN1009,2024,2023,TRUE,2021,2099,-25818.460597276684,356770.9229509034,278
KHM1010,2024,2007,FALSE,2007,2099,-615.703326051817,19470.021822475905,635
KHM1010,2024,2007,TRUE,2007,2099,-1212.5403448694333,32634.444374795617,635
KHM1010,2024,2008,FALSE,2007,2099,-712.104576616963,30581.843110770304,635
KHM1010,2024,2008,TRUE,2007,2099,-1100.3377964305125,32114.747249204618,635
KHM1010,2024,2009,FALSE,2007,2099,-779.7003470473401,24584.60188531481,635
KHM1010,2024,2009,TRUE,2007,2099,-1136.7690690153227,24196.082608205612,635
KHM1010,2024,2010,FALSE,2007,2099,-683.9328883854422,22814.871095110077,635
KHM1010,2024,2010,TRUE,2007,2099,-1349.7937041673133,35783.066478937064,635
KHM1010,2024,2011,FALSE,2007,2099,-1229.4854247228366,40279.17451057003,635
KHM1010,2024,2011,TRUE,2007,2099,-1010.6285183936591,23643.233222617408,635
KHM1010,2024,2012,FALSE,2007,2099,-1419.0375668324823,51713.958906272725,635
KHM1010,2024,2012,TRUE,2007,2099,-1051.8808818449183,37207.69438950351,635
KHM1010,2024,2013,FALSE,2007,2099,-638.7140560148268,20186.36112600037,635
KHM1010,2024,2013,TRUE,2007,2099,-1218.7547112228362,30349.521587062503,635
KHM1010,2024,2014,FALSE,2007,2099,-674.3349885681482,20872.503590261058,635
KHM1010,2024,2014,TRUE,2007,2099,-586.2944959144892,20248.403602115333,635
KHM1010,2024,2015,FALSE,2007,2099,-1094.9584229444893,34649.182019969,635
KHM1010,2024,2015,TRUE,2007,2099,-1437.936400528029,33589.35838827836,635
KHM1010,2024,2016,FALSE,2007,2099,-2541.232418002857,65480.271023204405,635
KHM1010,2024,2016,TRUE,2007,2099,-1951.0207454418571,40177.69678986141,635
KHM1010,2024,2017,FALSE,2007,2099,-2618.585436852147,73646.74564413558,635
KHM1010,2024,2017,TRUE,2007,2099,-1136.7631102306634,35080.67662437462,635
KHM1010,2024,2018,FALSE,2007,2099,-1046.1420250346341,27964.399406610995,635
KHM1010,2024,2018,TRUE,2007,2099,-802.4844839753127,14274.482089471312,635
KHM1010,2024,2019,FALSE,2007,2099,-2209.1658161245928,44007.75595008609,635
KHM1010,2024,2019,TRUE,2007,2099,-1473.9986282592681,30525.076086043973,635
KHM1010,2024,2020,FALSE,2007,2099,-2060.9641071788906,60859.98371262755,635
KHM1010,2024,2020,TRUE,2007,2099,-1243.9366462463468,17225.08636885472,635
KHM1010,2024,2021,FALSE,2007,2099,-2241.5815980308635,48258.400542246985,635
KHM1010,2024,2021,TRUE,2007,2099,-897.2230998726341,10979.31941764383,635
KHM1010,2024,2022,FALSE,2007,2099,-1380.0346921502135,31011.99903447901,635
KHM1010,2024,2022,TRUE,2007,2099,-444.7910410633237,9271.881375652003,635
KHM1010,2024,2023,FALSE,2007,2099,-1041.8053192392108,23736.37414916934,635
KHM1010,2024,2023,TRUE,2007,2099,-539.5509129850883,6682.512212890835,635
KHM1012,2024,2012,FALSE,2012,2099,-188.19855362176895,1148.34897106677,10
KHM1012,2024,2012,TRUE,2012,2099,-5.2545166015625,40.82407436191068,10
KHM1012,2024,2013,FALSE,2012,2099,0,0,10
KHM1012,2024,2013,TRUE,2012,2099,0,0,10
KHM1012,2024,2014,FALSE,2012,2099,-137.48038291931152,839.4016791007165,10
KHM1012,2024,2014,TRUE,2012,2099,-165.0000011920929,2231.438560156195,10
KHM1012,2024,2015,FALSE,2012,2099,0,0,10
KHM1012,2024,2015,TRUE,2012,2099,0,0,10
KHM1012,2024,2016,FALSE,2012,2099,0,0,10
KHM1012,2024,2016,TRUE,2012,2099,0,0,10
KHM1012,2024,2017,FALSE,2012,2099,-329.27140951156616,1715.2951692619306,10
KHM1012,2024,2017,TRUE,2012,2099,0,0,10
KHM1012,2024,2018,FALSE,2012,2099,0,0,10
KHM1012,2024,2018,TRUE,2012,2099,0,0,10
KHM1012,2024,2019,FALSE,2012,2099,0,0,10
KHM1012,2024,2019,TRUE,2012,2099,0,0,10
KHM1012,2024,2020,FALSE,2012,2099,0,0,10
KHM1012,2024,2020,TRUE,2012,2099,0,0,10
KHM1012,2024,2021,FALSE,2012,2099,0,0,10
KHM1012,2024,2021,TRUE,2012,2099,0,0,10
KHM1012,2024,2022,FALSE,2012,2099,0,0,10
KHM1012,2024,2022,TRUE,2012,2099,0,0,10
KHM1012,2024,2023,FALSE,2012,2099,0,0,10
KHM1012,2024,2023,TRUE,2012,2099,0,0,10
KHM1013,2024,2017,FALSE,2017,2099,-132.3463240093655,679.5192603427975,20
KHM1013,2024,2017,TRUE,2017,2099,0,0,20
KHM1013,2024,2018,FALSE,2017,2099,0,0,20
KHM1013,2024,2018,TRUE,2017,2099,0,0,20
KHM1013,2024,2019,FALSE,2017,2099,0,0,20
KHM1013,2024,2019,TRUE,2017,2099,0,0,20
KHM1013,2024,2020,FALSE,2017,2099,0,0,20
KHM1013,2024,2020,TRUE,2017,2099,0,0,20
KHM1013,2024,2021,FALSE,2017,2099,0,0,20
KHM1013,2024,2021,TRUE,2017,2099,0,0,20
KHM1013,2024,2022,FALSE,2017,2099,0,0,20
KHM1013,2024,2022,TRUE,2017,2099,0,0,20
KHM1013,2024,2023,FALSE,2017,2099,0,0,20
KHM1013,2024,2023,TRUE,2017,2099,0,0,20
KHM1014,2024,2012,FALSE,2012,2099,-440.3343834306883,3201.233062778159,23
KHM1014,2024,2012,TRUE,2012,2099,-391.30433872989994,5337.133810123004,23
KHM1014,2024,2013,FALSE,2012,2099,0,0,23
KHM1014,2024,2013,TRUE,2012,2099,0,0,23
KHM1014,2024,2014,FALSE,2012,2099,-127.2347590715989,794.9071808800494,23
KHM1014,2024,2014,TRUE,2012,2099,0,0,23
KHM1014,2024,2015,FALSE,2012,2099,0,0,23
KHM1014,2024,2015,TRUE,2012,2099,0,0,23
KHM1014,2024,2016,FALSE,2012,2099,0,0,23
KHM1014,2024,2016,TRUE,2012,2099,0,0,23
KHM1014,2024,2017,FALSE,2012,2099,-148.73538058737051,683.5678740772453,23
KHM1014,2024,2017,TRUE,2012,2099,0,0,23
KHM1014,2024,2018,FALSE,2012,2099,0,0,23
KHM1014,2024,2018,TRUE,2012,2099,0,0,23
KHM1014,2024,2019,FALSE,2012,2099,0,0,23
KHM1014,2024,2019,TRUE,2012,2099,0,0,23
KHM1014,2024,2020,FALSE,2012,2099,0,0,23
KHM1014,2024,2020,TRUE,2012,2099,0,0,23
KHM1014,2024,2021,FALSE,2012,2099,0,0,23
KHM1014,2024,2021,TRUE,2012,2099,0,0,23
KHM1014,2024,2022,FALSE,2012,2099,0,0,23
KHM1014,2024,2022,TRUE,2012,2099,0,0,23
KHM1014,2024,2023,FALSE,2012,2099,0,0,23
KHM1014,2024,2023,TRUE,2012,2099,0,0,23
KHM1015,2024,2017,FALSE,2017,2099,-322.9592190682888,4773.849527810411,24
KHM1015,2024,2017,TRUE,2017,2099,-588.6677376031876,4160.096993048208,24
KHM1015,2024,2018,FALSE,2017,2099,0,0,24
KHM1015,2024,2018,TRUE,2017,2099,0,0,24
KHM1015,2024,2019,FALSE,2017,2099,0,0,24
KHM1015,2024,2019,TRUE,2017,2099,0,0,24
KHM1015,2024,2020,FALSE,2017,2099,0,0,24
KHM1015,2024,2020,TRUE,2017,2099,0,0,24
KHM1015,2024,2021,FALSE,2017,2099,0,0,24
KHM1015,2024,2021,TRUE,2017,2099,-101.83333333333334,1449.5327051367901,24
KHM1015,2024,2022,FALSE,2017,2099,0,0,24
KHM1015,2024,2022,TRUE,2017,2099,0,0,24
KHM1015,2024,2023,FALSE,2017,2099,0,0,24
KHM1015,2024,2023,TRUE,2017,2099,0,0,24
KHM1016,2024,2017,FALSE,2017,2099,-69.469651222229,2437.869392752417,17
KHM1016,2024,2017,TRUE,2017,2099,0,0,17
KHM1016,2024,2018,FALSE,2017,2099,0,0,17
KHM1016,2024,2018,TRUE,2017,2099,0,0,17
KHM1016,2024,2019,FALSE,2017,2099,0,0,17
KHM1016,2024,2019,TRUE,2017,2099,0,0,17
KHM1016,2024,2020,FALSE,2017,2099,0,0,17
KHM1016,2024,2020,TRUE,2017,2099,0,0,17
KHM1016,2024,2021,FALSE,2017,2099,0,0,17
KHM1016,2024,2021,TRUE,2017,2099,0,0,17
KHM1016,2024,2022,FALSE,2017,2099,0,0,17
KHM1016,2024,2022,TRUE,2017,2099,0,0,17
KHM1016,2024,2023,FALSE,2017,2099,0,0,17
KHM1016,2024,2023,TRUE,2017,2099,0,0,17
KHM1017,2024,2017,FALSE,2017,2099,-140.62633514404297,439.6354166666667,36
KHM1017,2024,2017,TRUE,2017,2099,-638.20656016469,3712.4519260716306,36
KHM1017,2024,2018,FALSE,2017,2099,0,0,36
KHM1017,2024,2018,TRUE,2017,2099,0,0,36
KHM1017,2024,2019,FALSE,2017,2099,0,0,36
KHM1017,2024,2019,TRUE,2017,2099,0,0,36
KHM1017,2024,2020,FALSE,2017,2099,0,0,36
KHM1017,2024,2020,TRUE,2017,2099,0,0,36
KHM1017,2024,2021,FALSE,2017,2099,0,0,36
KHM1017,2024,2021,TRUE,2017,2099,0,0,36
KHM1017,2024,2022,FALSE,2017,2099,0,0,36
KHM1017,2024,2022,TRUE,2017,2099,0,0,36
KHM1017,2024,2023,FALSE,2017,2099,0,0,36
KHM1017,2024,2023,TRUE,2017,2099,0,0,36
KHM1018,2024,2017,FALSE,2017,2099,-760.5756470294709,7233.8064813686715,94
KHM1018,2024,2017,TRUE,2017,2099,-224.68751934614588,2941.836861702128,94
KHM1018,2024,2018,FALSE,2017,2099,0,0,94
KHM1018,2024,2018,TRUE,2017,2099,0,0,94
KHM1018,2024,2019,FALSE,2017,2099,0,0,94
KHM1018,2024,2019,TRUE,2017,2099,0,0,94
KHM1018,2024,2020,FALSE,2017,2099,0,0,94
KHM1018,2024,2020,TRUE,2017,2099,0,0,94
KHM1018,2024,2021,FALSE,2017,2099,0,0,94
KHM1018,2024,2021,TRUE,2017,2099,0,0,94
KHM1018,2024,2022,FALSE,2017,2099,0,0,94
KHM1018,2024,2022,TRUE,2017,2099,0,0,94
KHM1018,2024,2023,FALSE,2017,2099,0,0,94
KHM1018,2024,2023,TRUE,2017,2099,0,0,94
KHM1019,2024,2017,FALSE,2017,2099,-14.959601402282715,319.6395238095238,42
KHM1019,2024,2017,TRUE,2017,2099,-414.27650668507533,2994.2592428006305,42
KHM1019,2024,2018,FALSE,2017,2099,0,0,42
KHM1019,2024,2018,TRUE,2017,2099,0,0,42
KHM1019,2024,2019,FALSE,2017,2099,0,0,42
KHM1019,2024,2019,TRUE,2017,2099,0,0,42
KHM1019,2024,2020,FALSE,2017,2099,0,0,42
KHM1019,2024,2020,TRUE,2017,2099,0,0,42
KHM1019,2024,2021,FALSE,2017,2099,0,0,42
KHM1019,2024,2021,TRUE,2017,2099,0,0,42
KHM1019,2024,2022,FALSE,2017,2099,0,0,42
KHM1019,2024,2022,TRUE,2017,2099,0,0,42
KHM1019,2024,2023,FALSE,2017,2099,0,0,42
KHM1019,2024,2023,TRUE,2017,2099,0,0,42
KHM1020,2024,2012,FALSE,2012,2099,-139.89112111500333,995.7459903576397,14
KHM1020,2024,2012,TRUE,2012,2099,0,0,14
KHM1020,2024,2013,FALSE,2012,2099,0,0,14
KHM1020,2024,2013,TRUE,2012,2099,0,0,14
KHM1020,2024,2014,FALSE,2012,2099,-179.25430045809065,1157.5638509351795,14
KHM1020,2024,2014,TRUE,2012,2099,0,0,14
KHM1020,2024,2015,FALSE,2012,2099,0,0,14
KHM1020,2024,2015,TRUE,2012,2099,0,0,14
KHM1020,2024,2016,FALSE,2012,2099,0,0,14
KHM1020,2024,2016,TRUE,2012,2099,0,0,14
KHM1020,2024,2017,FALSE,2012,2099,-101.32676145008632,522.1057972013153,14
KHM1020,2024,2017,TRUE,2012,2099,0,0,14
KHM1020,2024,2018,FALSE,2012,2099,0,0,14
KHM1020,2024,2018,TRUE,2012,2099,0,0,14
KHM1020,2024,2019,FALSE,2012,2099,0,0,14
KHM1020,2024,2019,TRUE,2012,2099,0,0,14
KHM1020,2024,2020,FALSE,2012,2099,0,0,14
KHM1020,2024,2020,TRUE,2012,2099,0,0,14
KHM1020,2024,2021,FALSE,2012,2099,0,0,14
KHM1020,2024,2021,TRUE,2012,2099,0,0,14
KHM1020,2024,2022,FALSE,2012,2099,0,0,14
KHM1020,2024,2022,TRUE,2012,2099,0,0,14
KHM1020,2024,2023,FALSE,2012,2099,0,0,14
KHM1020,2024,2023,TRUE,2012,2099,0,0,14
KHM1027,2024,2014,FALSE,2014,2099,0,0,6
KHM1027,2024,2014,TRUE,2014,2099,0,0,6
KHM1027,2024,2015,FALSE,2014,2099,0,0,6
KHM1027,2024,2015,TRUE,2014,2099,0,0,6
KHM1027,2024,2016,FALSE,2014,2099,0,0,6
KHM1027,2024,2016,TRUE,2014,2099,0,0,6
KHM1027,2024,2017,FALSE,2014,2099,0,0,6
KHM1027,2024,2017,TRUE,2014,2099,0,0,6
KHM1027,2024,2018,FALSE,2014,2099,0,0,6
KHM1027,2024,2018,TRUE,2014,2099,0,0,6
KHM1027,2024,2019,FALSE,2014,2099,0,0,6
KHM1027,2024,2019,TRUE,2014,2099,0,0,6
KHM1027,2024,2020,FALSE,2014,2099,0,0,6
KHM1027,2024,2020,TRUE,2014,2099,0,0,6
KHM1027,2024,2021,FALSE,2014,2099,0,0,6
KHM1027,2024,2021,TRUE,2014,2099,0,0,6
KHM1027,2024,2022,FALSE,2014,2099,0,0,6
KHM1027,2024,2022,TRUE,2014,2099,0,0,6
KHM1027,2024,2023,FALSE,2014,2099,0,0,6
KHM1027,2024,2023,TRUE,2014,2099,0,0,6
KHM1028,2024,2014,FALSE,2014,2099,0,0,7
KHM1028,2024,2014,TRUE,2014,2099,0,0,7
KHM1028,2024,2015,FALSE,2014,2099,0,0,7
KHM1028,2024,2015,TRUE,2014,2099,0,0,7
KHM1028,2024,2016,FALSE,2014,2099,0,0,7
KHM1028,2024,2016,TRUE,2014,2099,0,0,7
KHM1028,2024,2017,FALSE,2014,2099,0,0,7
KHM1028,2024,2017,TRUE,2014,2099,0,0,7
KHM1028,2024,2018,FALSE,2014,2099,0,0,7
KHM1028,2024,2018,TRUE,2014,2099,0,0,7
KHM1028,2024,2019,FALSE,2014,2099,0,0,7
KHM1028,2024,2019,TRUE,2014,2099,0,0,7
KHM1028,2024,2020,FALSE,2014,2099,0,0,7
KHM1028,2024,2020,TRUE,2014,2099,0,0,7
KHM1028,2024,2021,FALSE,2014,2099,0,0,7
KHM1028,2024,2021,TRUE,2014,2099,0,0,7
KHM1028,2024,2022,FALSE,2014,2099,0,0,7
KHM1028,2024,2022,TRUE,2014,2099,0,0,7
KHM1028,2024,2023,FALSE,2014,2099,0,0,7
KHM1028,2024,2023,TRUE,2014,2099,0,0,7
KHM1029,2024,2014,FALSE,2014,2099,0,0,11
KHM1029,2024,2014,TRUE,2014,2099,0,0,11
KHM1029,2024,2015,FALSE,2014,2099,0,0,11
KHM1029,2024,2015,TRUE,2014,2099,0,0,11
KHM1029,2024,2016,FALSE,2014,2099,0,0,11
KHM1029,2024,2016,TRUE,2014,2099,0,0,11
KHM1029,2024,2017,FALSE,2014,2099,-76.46617438576439,676.6145454545456,11
KHM1029,2024,2017,TRUE,2014,2099,-93.53576608137652,493.8491960467865,11
KHM1029,2024,2018,FALSE,2014,2099,0,0,11
KHM1029,2024,2018,TRUE,2014,2099,0,0,11
KHM1029,2024,2019,FALSE,2014,2099,0,0,11
KHM1029,2024,2019,TRUE,2014,2099,0,0,11
KHM1029,2024,2020,FALSE,2014,2099,0,0,11
KHM1029,2024,2020,TRUE,2014,2099,0,0,11
KHM1029,2024,2021,FALSE,2014,2099,0,0,11
KHM1029,2024,2021,TRUE,2014,2099,0,0,11
KHM1029,2024,2022,FALSE,2014,2099,0,0,11
KHM1029,2024,2022,TRUE,2014,2099,0,0,11
KHM1029,2024,2023,FALSE,2014,2099,0,0,11
KHM1029,2024,2023,TRUE,2014,2099,0,0,11
KHM1031,2024,2019,FALSE,2019,2099,0,0,64
KHM1031,2024,2019,TRUE,2019,2099,0,0,64
KHM1031,2024,2020,FALSE,2019,2099,-6.130537033081055,308.28,64
KHM1031,2024,2020,TRUE,2019,2099,0,0,64
KHM1031,2024,2021,FALSE,2019,2099,0,0,64
KHM1031,2024,2021,TRUE,2019,2099,0,0,64
KHM1031,2024,2022,FALSE,2019,2099,0,0,64
KHM1031,2024,2022,TRUE,2019,2099,0,0,64
KHM1031,2024,2023,FALSE,2019,2099,0,0,64
KHM1031,2024,2023,TRUE,2019,2099,-62.99999821186066,1106.5049999999999,64
KHM1032,2024,2019,FALSE,2019,2099,0,0,57
KHM1032,2024,2019,TRUE,2019,2099,0,0,57
KHM1032,2024,2020,FALSE,2019,2099,0,0,57
