n_overlaps,ci_id_1,ci_id_2,ci_id_3,ci_id_4,ci_id_5,ecosystem,tstor_ic,ha_high_ic,ha_ic,tonnes_ha_ic,tstor_blue_ic
2,IDN1005,IDN1060,NA,NA,NA,Secondary forest,0.6432433724403381,0.45215508341789246,0.5942632555961609,0.3976939927070553,0
2,IDN1002,IDN1065,NA,NA,NA,Primary forest,0.4232749342918396,2.763603448867798,2.763603448867798,0.0013413423485118862,0
2,IDN1002,IDN1065,NA,NA,NA,Secondary forest,9.508426666259766,10.476751327514648,10.476751327514648,0.030131846518415033,0
3,IDN1029,IDN1041,IDN1067,NA,NA,Primary forest,1.081540822982788,0.6269155144691467,0.6269155144691467,1.1041192322637552,0
3,IDN1029,IDN1041,IDN1067,NA,NA,Secondary forest,0.6556437015533447,0.35263413190841675,0.35263413190841675,0.6693310183162324,0
2,IDN1065,IDN1068,NA,NA,NA,Secondary forest,9.7957763671875,19.877328872680664,19.877328872680664,0.49280908294400694,0
2,SUR1002,SUR1003,NA,NA,NA,Primary forest,0.5510204434394836,0.4453977048397064,0.4453977048397064,1.2371463091378763,0
2,GUY1007,GUY1023,NA,NA,NA,Primary forest,0.2204539179801941,0.25747689604759216,0.32740074396133423,0.1444238593499417,0
2,GUY1007,GUY1023,NA,NA,NA,Secondary forest,0.09145219624042511,0.11752442270517349,0.17756105959415436,0.05991219955663042,0
2,GUY1007,GUY1023,NA,NA,NA,Grassland,0.04837450757622719,0.14433123171329498,0.1953619420528412,0.03169112684556324,0
2,GUY1020,GUY1024,NA,NA,NA,Primary forest,0.16422170400619507,0.16311317682266235,0.16311317682266235,0.02812404034124161,0
2,GUY1020,GUY1024,NA,NA,NA,Secondary forest,1.8341282606124878,0,0,0.3141064544704213,0
2,BRA1076,BRA1078,NA,NA,NA,Secondary forest,0.052275534719228745,0,0,0.001185051965154275,0
2,BRA1076,BRA1078,NA,NA,NA,Grassland,0.16069860756397247,0,0,0.0036429316641918962,0
2,BRA1077,BRA1078,NA,NA,NA,Grassland,0.0020871837623417377,0.01010457705706358,0.01010457705706358,1.85407277074566e-5,0
2,BRA1076,BRA1080,NA,NA,NA,Primary forest,0.023130949586629868,0,0,1.511239289083596e-4,0
2,BRA1076,BRA1080,NA,NA,NA,Secondary forest,0.5136388540267944,0,0,0.0033558121498558895,0
2,BRA1076,BRA1080,NA,NA,NA,Grassland,3.225989818572998,0,51.49227523803711,0.021076707386147087,0
2,BRA1078,BRA1082,NA,NA,NA,Primary forest,17.984827041625977,0,140.2818145751953,1.1096965432581861e-4,0
2,BRA1078,BRA1082,NA,NA,NA,Secondary forest,51.779170989990234,0,258.03173828125,3.194869037515744e-4,0
2,BRA1078,BRA1082,NA,NA,NA,Grassland,207.2487335205078,16.00701332092285,1981.1348876953125,0.001278762384814973,0
3,BRA1078,BRA1081,BRA1082,NA,NA,Primary forest,0.059586767107248306,0,0,1.681999472197589e-6,0
3,BRA1078,BRA1081,BRA1082,NA,NA,Secondary forest,5.111754417419434,0,0,1.442932491475494e-4,0
3,BRA1078,BRA1081,BRA1082,NA,NA,Grassland,120.00018310546875,38.510948181152344,634.71734619140625,0.003387333370238508,0
2,BRA1081,BRA1082,NA,NA,NA,Primary forest,144.56202697753906,97.45982360839844,1457.7169189453125,1.3016812512133309e-4,0
2,BRA1081,BRA1082,NA,NA,NA,Secondary forest,3864.316162109375,2339.890869140625,38073.3359375,0.003479549922027565,0
2,BRA1081,BRA1082,NA,NA,NA,Grassland,9042.087890625,14485.115234375,80536.9453125,0.00814177590417875,0
2,BRA1081,BRA1082,NA,NA,NA,Wetlands,16.69643211364746,97.61113739013672,97.61113739013672,1.5033984441756506e-5,0
2,BRA1080,BRA1083,NA,NA,NA,Primary forest,0.9001508355140686,0,0,1.0619389125857538e-4,0
2,BRA1080,BRA1083,NA,NA,NA,Secondary forest,22.935222625732422,0,115.7825698852539,0.002705747127499256,0
2,BRA1080,BRA1083,NA,NA,NA,Grassland,92.8311996459961,62.28697967529297,934.82122802734375,0.010951616031084533,0
2,BRA1082,BRA1086,NA,NA,NA,Primary forest,0.4113779067993164,0,3.408839225769043,0.009899474926949798,0
2,BRA1082,BRA1086,NA,NA,NA,Secondary forest,2.4456913471221924,0,27.336318969726562,0.05885357421905782,0
2,BRA1082,BRA1086,NA,NA,NA,Grassland,0.49574345350265503,0,6.846508026123047,0.011929663229443005,0
2,BRA1082,BRA1090,NA,NA,NA,Grassland,30.532258987426758,63.34438705444336,333.3926086425781,0.013108558109720133,0
