ci_id,biome,ci_divisio,ci_divis_1,country,new_or_con,new_or_c_1,ci_sls_1,ci_sls_2,ecosystem,tstor_ic,ha_high_ic,ha_ic,tonnes_ha_ic,tstor_blue_ic
GUY1016,Terrestrial,Americas Field Division,NA,Guyana,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,616.40399169921875,576.68365478515625,1228.2064208984375,0.09987944410404292,0
GUY1016,Terrestrial,Americas Field Division,NA,Guyana,NA,Continued this year,Not Applicable,Not Applicable,Grassland,176.47120666503906,296.7696228027344,296.7696228027344,0.028594633161743873,0
GUY1017,Terrestrial,Americas Field Division,NA,Guyana,NA,Continued this year,Not Applicable,Not Applicable,Primary forest,12063.146484375,20093.28515625,26201.392578125,0.25829660956092676,0
GUY1017,Terrestrial,Americas Field Division,NA,Guyana,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,9379.521484375,13493.5732421875,16123.9052734375,0.20083471603830527,0
GUY1017,Terrestrial,Americas Field Division,NA,Guyana,NA,Continued this year,Not Applicable,Not Applicable,Grassland,1137.8699951171875,1185.62890625,1628.5400390625,0.024364121105597717,0
GUY1017,Terrestrial,Americas Field Division,NA,Guyana,NA,Continued this year,Not Applicable,Not Applicable,Wetlands,186.41343688964844,98.78849792480469,296.395751953125,0.00399149250053152,0
GUY1018,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Primary forest,9474.5380859375,12828.2080078125,13793.021484375,0.46440399411501604,0
GUY1018,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Secondary forest,3186.507080078125,4031.352783203125,4676.26025390625,0.15618984290753743,0
GUY1018,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Grassland,699.68109130859375,609.22430419921875,1005.5436401367187,0.03429557097804543,0
GUY1018,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Wetlands,344.0400085449219,431.28643798828125,431.28643798828125,0.016863466340461333,0
GUY1019,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Primary forest,180131.046875,292055.03125,376336.875,0.46481289518897834,0
GUY1019,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Secondary forest,1245.0264892578125,1648.1849365234375,2301.342041015625,0.0032126853038303774,0
GUY1020,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Primary forest,4512.37890625,6757.10009765625,9745.181640625,0.05831688879481829,0
GUY1020,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Secondary forest,3977.861328125,4958.4833984375,8230.6015625,0.05140891346517202,0
GUY1020,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Grassland,3058.59228515625,3767.510986328125,7169.64501953125,0.03952850367133244,0
GUY1020,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Wetlands,3801.829833984375,7221.6318359375,9127.1787109375,0.04913392519812604,0
GUY1021,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Primary forest,802.57794189453125,1495.220458984375,1667.560302734375,0.03287436339067176,0
GUY1021,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Secondary forest,930.96563720703125,1338.418212890625,1989.490234375,0.038133246709382035,0
GUY1021,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Grassland,606.51763916015625,321.0191650390625,1488.91015625,0.0248435450711945,0
GUY1021,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Wetlands,411.37396240234375,709.60174560546875,1036.939208984375,0.016850272632153114,0
GUY1022,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Primary forest,6973.49951171875,10697.8984375,12711.8173828125,0.432911555403728,0
GUY1022,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Secondary forest,915.44586181640625,1464.62158203125,2118.5634765625,0.05683044664459571,0
GUY1022,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Grassland,122.7043228149414,103.157470703125,356.29498291015625,0.0076174263947836685,0
GUY1023,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Primary forest,4704.3896484375,6998.6787109375,8374.283203125,0.12331716804078514,0
GUY1023,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Secondary forest,3475.44189453125,4865.68994140625,6177.13916015625,0.09110249876224485,0
GUY1023,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Grassland,1799.7891845703125,1656.034423828125,3718.621826171875,0.047178257308120926,0
GUY1023,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Wetlands,77.03475189208984,99.185302734375,198.36978149414062,0.0020193283622270183,0
GUY1024,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Primary forest,24223.63671875,32374.3203125,35574.4140625,0.4487667846602232,0
GUY1024,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Secondary forest,3054.03857421875,3329.6044921875,5055.65283203125,0.05657907964412227,0
GUY1024,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Grassland,1872.947998046875,2423.904296875,3589.79052734375,0.03469821070544319,0
GUY1024,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Rupununi Landscape,Rupununi Landscape,Wetlands,772.86358642578125,1377.9947509765625,1732.3170166015625,0.014318060937266399,0
IDN1070,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,New this year,North Sumatra Landscape,North Sumatra Landscape,Primary forest,65496.33203125,110527.140625,141161.5,0.2715703267686065,0
IDN1070,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,New this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,15561.4658203125,27632.021484375,49557.56640625,0.06452319124992247,0
IDN1070,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,New this year,North Sumatra Landscape,North Sumatra Landscape,Grassland,822.99969482421875,995.55474853515625,2895.710693359375,0.0034124398897214235,0
IDN1071,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,719.603515625,1113.7518310546875,1652.9617919921875,0.0998894385931427,0
IDN1071,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Grassland,180.11050415039062,542.2105712890625,542.2105712890625,0.025001458099721076,0
IDN1072,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Primary forest,8.993244171142578,0,0,3.0948319022091947e-4,0
IDN1072,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,378.0777282714844,503.1192321777344,740.67388916015625,0.013010733309387186,0
IDN1072,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Grassland,274.3025817871094,612.676513671875,658.8775634765625,0.009439534441832449,0
IDN1072,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Wetlands,78.3574447631836,27.653362274169922,27.653362274169922,0.0026965032330250375,0
IDN1072,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Mangroves,94.291290283203125,93.13114929199219,93.13114929199219,0.003244832317633494,94.291290283203125
IDN1072,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Salt marsh,111.78507995605469,144.0597686767578,144.0597686767578,0.0038468435311597954,111.78507995605469
IDN1072,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Seagrass,364.2060546875,370.0492858886719,469.3514099121094,0.012533369444604082,364.2060546875
IDN1072,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Peatland,146.14190673828125,99.30534362792969,198.60821533203125,0.005029159962926388,0
IDN1073,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Primary forest,20.94038200378418,0,70.47069549560547,0.0019668554278475144,0
IDN1073,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,438.302001953125,885.64190673828125,1254.9281005859375,0.041168144469482366,0
IDN1073,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Grassland,689.48150634765625,772.66766357421875,1232.51806640625,0.064760539846661,0
IDN1073,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Wetlands,0.40351635217666626,0,0,3.790085239899069e-5,0
IDN1074,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Primary forest,181.22039794921875,227.71853637695312,506.672607421875,0.011027498582116942,0
IDN1074,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,362.9766845703125,409.0223693847656,1169.8463134765625,0.02208760669183756,0
IDN1074,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Grassland,453.50299072265625,710.05841064453125,1157.0069580078125,0.027596250994776295,0
IDN1075,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,New this year,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Primary forest,2.887695550918579,4.852021217346191,10.417418479919434,0.1743777506593345,0
IDN1075,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,New this year,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,0.47717398405075073,0,0.20730838179588318,0.028814854109344853,0
IDN1075,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,New this year,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Grassland,0.02927921526134014,0,0,0.0017680685544287527,0
IDN1076,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Primary forest,1173.251953125,1917.53955078125,2752.431396484375,0.16558258342624477,0
IDN1076,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,564.39080810546875,724.14288330078125,1718.7694091796875,0.07965321329251845,0
IDN1076,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Grassland,13.391403198242187,51.34888458251953,70.88599395751953,0.0018899462569496144,0
IDN1077,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Primary forest,6265.87060546875,11200.353515625,17012.576171875,0.1377397466395567,0
IDN1077,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,4122.6845703125,8026.40380859375,13055.1708984375,0.09062707546083645,0
IDN1077,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Grassland,673.0084228515625,1333.0164794921875,2475.056884765625,0.014794434083741658,0
IDN1078,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Primary forest,985.79461669921875,1376.343505859375,2866.035400390625,0.04182847248437868,0
IDN1078,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,1402.66064453125,2368.552001953125,4236.2470703125,0.05951660840992169,0
IDN1078,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Grassland,1345.056884765625,2217.81103515625,3485.37158203125,0.05707241035939777,0
IDN1078,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Wetlands,171.87921142578125,71.65058135986328,71.65058135986328,0.007293045370680502,0
IDN1078,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Mangroves,609.890625,403.3857116699219,403.3857116699219,0.025878405901334674,609.890625
IDN1078,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Salt marsh,242.25794982910156,153.84918212890625,153.84918212890625,0.010279301405071871,242.25794982910156
IDN1078,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Seagrass,173.77236938476562,122.82386779785156,122.82386779785156,0.007373374380653298,173.77236938476562
IDN1079,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Primary forest,6079.5185546875,9810.095703125,15433.25,0.12321808195639397,0
IDN1079,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,4142.734375,6286.43017578125,11624.3369140625,0.08396384995794445,0
IDN1079,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Grassland,1004.1215209960937,1841.0594482421875,2888.89892578125,0.02035127070594744,0
IDN1079,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,NA,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Seagrass,2.4235854148864746,3.6490323543548584,3.6490323543548584,4.912059130892033e-5,2.4235854148864746
IDN1080,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,Continued this year,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Primary forest,20.255189895629883,32.514774322509766,33.975486755371094,0.1331702162763306,0
IDN1080,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,Continued this year,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,38.84716796875,118.04476928710937,118.04476928710937,0.25540544358152534,0
IDN1081,Terrestrial,Asia-Pacific Field Division,NA,Indonesia,New this year,Continued this year,North Sumatra Landscape,North Sumatra Landscape,Secondary forest,0.7215302586555481,5.985116481781006,5.985116481781006,0.10642039213208673,0
GUY1025,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Not Applicable,Not Applicable,Primary forest,2620.8623046875,2702.21875,3507.10986328125,0.45876857746043115,0
GUY1025,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Not Applicable,Not Applicable,Secondary forest,1126.709228515625,1183.3524169921875,1672.964111328125,0.19722470312658635,0
GUY1026,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Not Applicable,Not Applicable,Primary forest,57.016441345214844,48.57704544067383,134.03085327148437,0.009974605564787348,0
GUY1026,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Not Applicable,Not Applicable,Secondary forest,1920.121826171875,2539.437744140625,3360.601318359375,0.33591114072592004,0
GUY1026,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Not Applicable,Not Applicable,Grassland,445.8137512207031,464.01092529296875,711.548095703125,0.07799182514497549,0
GUY1026,Terrestrial,Americas Field Division,NA,Guyana,NA,New this year,Not Applicable,Not Applicable,Wetlands,487.3066711425781,572.989013671875,572.989013671875,0.08525070521863946,0
BRA1076,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Primary forest,0.18254448473453522,0,0,3.0170647351337966e-4,0
BRA1076,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,0.5659143924713135,0,0,9.35333849780698e-4,0
BRA1076,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,5.439647197723389,0,54.49208068847656,0.008990557975874966,0
BRA1077,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Primary forest,0.9209793210029602,0,0,4.014923649359648e-4,0
BRA1077,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,4.124776840209961,19.443565368652344,19.443565368652344,0.0017981580809062166,0
BRA1077,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,32.45344924926758,45.863380432128906,327.8991394042969,0.0141477792087971,0
BRA1078,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Primary forest,157.69577026367188,178.1541748046875,951.8428955078125,4.734004557244682e-4,0
BRA1078,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,801.34295654296875,915.5328369140625,6363.79248046875,0.0024056201392386096,0
BRA1078,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,4128.6044921875,6192.44140625,32985.53125,0.012394011867532634,0
BRA1078,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Wetlands,15.212525367736816,3.7388741970062256,3.7388741970062256,4.566778442925471e-5,0
BRA1080,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Primary forest,23.65156364440918,0,0,9.068583344897094e-4,0
BRA1080,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,89.15867614746094,170.23948669433594,780.02978515625,0.0034185599638147544,0
BRA1080,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,254.38638305664062,184.6056365966797,2082.8408203125,0.009753791128737404,0
BRA1081,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Primary forest,144.621826171875,97.45982360839844,1457.7169189453125,1.2610224603372376e-4,0
BRA1081,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,3871.394775390625,2351.680419921875,38100.4921875,0.0033756424557922033,0
BRA1081,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,9165.5009765625,14523.6259765625,81201.3828125,0.007991810709091912,0
BRA1081,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Wetlands,16.69643211364746,97.61113739013672,97.61113739013672,1.455836678329811e-5,0
BRA1082,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Primary forest,13118.9501953125,23694.693359375,54606.0703125,0.0016766107346119102,0
BRA1082,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,84799.5546875,106327.8125,563098.5625,0.01083744061549778,0
BRA1082,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,98268.4453125,142629.140625,717028.0625,0.01255877397441681,0
BRA1082,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Wetlands,2874.502197265625,5063.37646484375,6328.78271484375,3.6736333081919045e-4,0
BRA1083,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Primary forest,0.9001508355140686,0,0,1.0619682471777833e-4,0
BRA1083,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,22.935222625732422,0,115.78257751464844,0.0027058218700170976,0
BRA1083,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,92.83953094482422,62.28697967529297,934.95648193359375,0.0109529014534522,0
BRA1084,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,0.022272085770964622,0.0838792696595192,0.0838792696595192,0.002091275659245504,0
BRA1086,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Primary forest,0.4113779067993164,0,3.408839225769043,0.0098984096919951,0
BRA1086,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,2.4456913471221924,0,27.336318969726562,0.05884724126858018,0
BRA1086,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,0.49574345350265503,0,6.846508026123047,0.011928379535675049,0
BRA1087,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,0.004208701197057962,0,0,5.96978893199711e-4,0
BRA1088,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,0.7975469827651978,0,0,0.04351047369150016,0
BRA1088,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Wetlands,1.9669568538665771,6.003564357757568,6.003564357757568,0.10730806622294475,0
BRA1090,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,30.532258987426758,63.34438705444336,333.3926086425781,0.013108587136857933,0
BRA1091,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Primary forest,1482290,1947571.125,2440197,0.4233002271560913,0
BRA1091,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,173433.15625,254956.6875,392834.3125,0.0495276190468956,0
BRA1091,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,30084.625,34225.0546875,67461.9140625,0.008591320589362286,0
BRA1091,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Wetlands,5809.19677734375,5759.43359375,8313.5537109375,0.0016589427948944153,0
BRA1091,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Mangroves,1980.7899169921875,1636.523193359375,1967.197998046875,5.656577470071904e-4,1980.7899169921875
BRA1091,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Salt marsh,696.56982421875,516.4112548828125,516.4112548828125,1.9892070028258672e-4,696.56982421875
BRA1091,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Seagrass,941.76190185546875,511.9152526855469,511.9152526855469,2.6894064385671665e-4,941.76190185546875
BRA1091,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Peatland,185.03005981445312,160.27162170410156,160.27162170410156,5.283936770143708e-5,0
BRA1092,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Primary forest,14030.046875,24747.056640625,32842.7890625,0.25543092719296184,0
BRA1092,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Secondary forest,4704.86181640625,6901.35107421875,11412.07421875,0.08565667861173208,0
BRA1092,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Grassland,526.13677978515625,712.7696533203125,884.6357421875,0.009578842229694379,0
BRA1092,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Wetlands,5.215538501739502,0,19.036863327026367,9.495405447887444e-5,0
BRA1092,Terrestrial,Americas Field Division,Americas Field Division,Brazil,NA,Continued this year,Not Applicable,Not Applicable,Mangroves,53.29157638549805,99.23853302001953,99.23853302001953,9.70226036234987e-4,53.29157638549805
BRA1093,Terrestrial,Americas Field Division,Americas Field Division,Brazil,Continued this year,Continued this year,Not Applicable,Not Applicable,Secondary forest,0.34203073382377625,0,3.274264097213745,0.1045965546861701,0
BRA1094,Terrestrial,Americas Field Division,Americas Field Division,Brazil,Continued this year,Continued this year,Not Applicable,Not Applicable,Primary forest,1.7049949169158936,1.6954871171037666e-005,4.179051399230957,0.0268418595232351,0
BRA1094,Terrestrial,Americas Field Division,Americas Field Division,Brazil,Continued this year,Continued this year,Not Applicable,Not Applicable,Secondary forest,0.3161330223083496,0,0.8471508622169495,0.004976905263040768,0
BRA1095,Terrestrial,Americas Field Division,Americas Field Division,Brazil,Continued this year,Continued this year,Not Applicable,Not Applicable,Primary forest,2.026958703994751,3.3698830604553223,3.3720903396606445,0.13658751374627703,0
BRA1095,Terrestrial,Americas Field Division,Americas Field Division,Brazil,Continued this year,Continued this year,Not Applicable,Not Applicable,Secondary forest,1.5733451843261719,2.102921485900879,2.8333048820495605,0.10602056498154797,0
BRA1095,Terrestrial,Americas Field Division,Americas Field Division,Brazil,Continued this year,Continued this year,Not Applicable,Not Applicable,Grassland,0.11150335520505905,0,0,0.007513703180933898,0
BRA1099,Terrestrial,Americas Field Division,Americas Field Division,Brazil,Continued this year,Continued this year,Not Applicable,Not Applicable,Secondary forest,0.6731520891189575,0,1.7945239543914795,0.007267106651397577,0
BRA1099,Terrestrial,Americas Field Division,Americas Field Division,Brazil,Continued this year,Continued this year,Not Applicable,Not Applicable,Grassland,0.0611618235707283,0,2.429560899734497,6.60280941063676e-4,0
BRA1102,Terrestrial,Americas Field Division,Americas Field Division,Brazil,Continued this year,Continued this year,Abrolhos Seascape,Abrolhos Seascape,Secondary forest,0.004621082916855812,0,0,2.3280014694487716e-4,0
BRA1102,Terrestrial,Americas Field Division,Americas Field Division,Brazil,Continued this year,Continued this year,Abrolhos Seascape,Abrolhos Seascape,Grassland,0.026488274335861206,0,0,0.0013344218808998087,0
NCL1017,Marine,Asia-Pacific Field Division,NA,New Caledonia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Primary forest,3736.6689453125,4484.6328125,5516.7412109375,4.879153322136062e-4,0
NCL1017,Marine,Asia-Pacific Field Division,NA,New Caledonia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Secondary forest,6121.49072265625,5812.09326171875,7042.06396484375,7.993132983680862e-4,0
NCL1017,Marine,Asia-Pacific Field Division,NA,New Caledonia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Grassland,10891.513671875,10371.10546875,11699.1259765625,0.001422158770096102,0
NCL1017,Marine,Asia-Pacific Field Division,NA,New Caledonia,NA,Continued this year,Site is outside of a current CI SLS,Site is outside of a current CI SLS,Wetlands,13699.662109375,10879.8935546875,11360.34375,0.0017888325905068493,0
